"Data","IBX Index"
2001-09-06,-0.0238636363636363
2001-09-10,-0.023460468420118
2001-09-11,-0.066529270723888
2001-09-12,0.0188675161257739
2001-09-13,-0.0730173567589387
2001-09-14,-0.0225053857083926
2001-09-17,0.0636898621401108
2001-09-18,0.00891220413576224
2001-09-19,0.00493378532390034
2001-09-20,-0.0293341835995246
2001-09-21,-0.0107355093021173
2001-09-24,-0.00290544109878493
2001-09-25,-0.0213358561967834
2001-09-26,-0.0191251759392449
2001-09-27,0.0260775981014405
2001-09-28,0.0241392956074396
2001-10-01,-0.0143867889137318
2001-10-02,-0.0111103075792928
2001-10-03,-0.00590431469150521
2001-10-04,-0.00298130681906188
2001-10-05,0.00622509766762724
2001-10-08,-0.008081540973104
2001-10-09,0.0172869287784759
2001-10-10,0.0227455270062497
2001-10-11,0.0293711785493914
2001-10-15,0.034556544926778
2001-10-16,-0.00757099564211241
2001-10-17,0.00340746244891464
2001-10-18,-0.0178222570157066
2001-10-19,0.0175568353176028
2001-10-22,0.0246706231872808
2001-10-23,-0.000292693677127852
2001-10-24,-0.00976505316528942
2001-10-25,0.00833431888857198
2001-10-26,0.0055367356372592
2001-10-29,-0.0272670822369437
2001-10-30,-0.0247338108690514
2001-10-31,0.0237048234162429
2001-11-01,0.000512220883775412
2001-11-05,0.0417828871643139
2001-11-06,0.0156510540229107
2001-11-07,0.0104478807253118
2001-11-08,-0.00745684573443984
2001-11-09,0.0140342238089375
2001-11-12,-0.015487139440035
2001-11-13,0.0194801515752428
2001-11-14,-0.00944444807678473
2001-11-16,-0.00699328393920894
2001-11-19,0.0126227208976157
2001-11-20,-0.011395412952436
2001-11-21,0.00982032588343091
2001-11-22,0.0184206200479995
2001-11-23,0.0168736461860782
2001-11-26,0.0146253968253969
2001-11-27,-0.00921131264334012
2001-11-28,-0.0365720024126595
2001-11-29,-0.0154778059669205
2001-11-30,0.00884605140498074
2001-12-03,0.027285597837745
2001-12-04,-0.0105851550829625
2001-12-05,0.0201240300009741
2001-12-06,0.00666161661171013
2001-12-07,-0.0112368431869129
2001-12-10,0.00177471085003859
2001-12-11,-0.00521894012423323
2001-12-12,0.00678652449726777
2001-12-13,-0.0234827671929679
2001-12-14,-0.0083519912269823
2001-12-17,-0.0027909885299587
2001-12-18,0.0262090452725696
2001-12-19,-0.00630692636237332
2001-12-20,-0.0199665336427515
2001-12-21,0.0262749423708215
2001-12-26,0.00186321012762506
2001-12-27,0.0245813967680908
2001-12-28,-0.0022069934103691
2002-01-02,0.0175944602585129
2002-01-03,0.024935007193978
2002-01-04,0.00146102820236292
2002-01-07,0.00454514006912467
2002-01-08,-0.0071985962138498
2002-01-09,-0.00872568240084447
2002-01-10,-0.0246457553011194
2002-01-11,0.000589598729711057
2002-01-14,-0.0308842510896472
2002-01-15,-0.00902393514348224
2002-01-16,0.00621357962569184
2002-01-17,0.0183191428267232
2002-01-18,0.00125147721836212
2002-01-21,-0.0126415249571232
2002-01-22,-0.00491624122271475
2002-01-23,0.0131081860138555
2002-01-24,-0.00386885933819301
2002-01-28,0.000580827583565823
2002-01-29,-0.0284025669158736
2002-01-30,-0.0010373478036786
2002-01-31,0.015096596529163
2002-02-01,-0.00310455453365322
2002-02-04,-0.00393580609335521
2002-02-05,0.0120594659798519
2002-02-06,0.00346617100850765
2002-02-07,-0.00214763807964561
2002-02-08,-0.0067559742114813
2002-02-13,0.021176668739635
2002-02-14,0.0183269156352887
2002-02-15,0.0060519791186474
2002-02-18,-0.0100156349169492
2002-02-19,-0.00362772079059292
2002-02-20,0.0156779661016949
2002-02-21,0.020021941006505
2002-02-22,0.00402031059701777
2002-02-25,0.0215237733139007
2002-02-26,0.00237494609108685
2002-02-27,0.0171539880591033
2002-02-28,-0.00332020894718087
2002-03-01,0.0152581443143136
2002-03-04,0.00977203360228141
2002-03-05,-0.029179839795846
2002-03-06,-0.00681690733211837
2002-03-07,-0.00419056021173357
2002-03-08,0.00807087486157252
2002-03-11,-0.00995142929124257
2002-03-12,0.0275120502069766
2002-03-13,0.00681335832908574
2002-03-14,-0.00451340722202365
2002-03-15,0.0167017672900499
2002-03-18,-0.00197253150963658
2002-03-19,-0.00141861242149488
2002-03-20,-0.0028809536637168
2002-03-21,-0.019983221715082
2002-03-22,-0.0201991770598169
2002-03-25,0.00152225483256674
2002-03-26,0.0170032320926395
2002-03-27,-0.00442543491092439
2002-03-28,-0.0055987313047058
2002-04-01,0.0167938393219024
2002-04-02,-0.0139283651068746
2002-04-03,-0.0102437766932844
2002-04-04,0.0146412494339724
2002-04-05,-0.00566464816176044
2002-04-08,-0.00167211325780474
2002-04-09,0.00149566873141438
2002-04-10,0.0153627228049586
2002-04-11,1.15586558439014e-05
2002-04-12,0.0170748269833701
2002-04-15,-0.00905180496286648
2002-04-16,0.00894239480716081
2002-04-17,0.00706720809759393
2002-04-18,-0.00944993425396599
2002-04-19,-0.008007520403367
2002-04-22,-0.00771894760419721
2002-04-23,0.00280715158039735
2002-04-24,0.00985524477946187
2002-04-25,-0.0101077069479411
2002-04-26,-0.0112559686368702
2002-04-29,0.00185112191418857
2002-04-30,-0.000198176196124442
2002-05-02,-0.0259195886445851
2002-05-03,0.00222043337353258
2002-05-06,-0.0108685591097337
2002-05-07,-0.00159386121936427
2002-05-08,0.019462241075397
2002-05-09,-0.0280414022183997
2002-05-10,-0.0020108322526509
2002-05-13,-0.00779964900050747
2002-05-14,0.0140671463568711
2002-05-15,0.00691321259268263
2002-05-16,0.0181889514267176
2002-05-17,0.000951443764041957
2002-05-20,-0.00212316739857214
2002-05-21,0.00225231908743974
2002-05-22,-0.00918444388517964
2002-05-23,0.00943692233215707
2002-05-24,0.00326227571854434
2002-05-27,0.00198581895114532
2002-05-28,0.0011160977218649
2002-05-29,0.0122339721433718
2002-05-31,-0.0105749838716239
2002-06-03,-0.00343343857845658
2002-06-04,0.00198640754952763
2002-06-05,-0.00307371021824821
2002-06-06,-0.0294392730169501
2002-06-07,0.00283623695498194
2002-06-10,0.0206796204795537
2002-06-11,-0.0169937513364536
2002-06-12,-0.00894891084322786
2002-06-13,-0.0142000073164487
2002-06-14,-0.0229427590685591
2002-06-17,0.0130779772812872
2002-06-18,-0.00243374374771543
2002-06-19,-0.0202064490266329
2002-06-20,-0.0471724649354966
2002-06-21,-0.0384912141807619
2002-06-24,0.0187495638824926
2002-06-25,0.0230415693473153
2002-06-26,0.00985196938959979
2002-06-27,0.0274542953275984
2002-06-28,0.0114277602299748
2002-07-01,-0.0114645170962937
2002-07-02,-0.00420142306265025
2002-07-03,-0.0130009429896336
2002-07-04,0.00303039257209085
2002-07-05,-0.0111095108411019
2002-07-08,0.0070802025752209
2002-07-10,-0.0121709520820117
2002-07-11,0.00506744391873458
2002-07-12,0.0129539939550236
2002-07-15,-0.0177918962553353
2002-07-16,0.00422242777951542
2002-07-17,0.0176337858300171
2002-07-18,-8.46549821084181e-05
2002-07-19,-0.0147149327749973
2002-07-22,-0.05293736615287
2002-07-23,-0.0194091413496367
2002-07-24,0.0158965708673186
2002-07-25,-0.0281885025098873
2002-07-26,-0.0414672126420209
2002-07-29,-0.000680655836341736
2002-07-30,0.00831266769273616
2002-07-31,0.0524355471957245
2002-08-01,-0.00839367655089755
2002-08-02,0.0145692001244498
2002-08-05,-0.0219206570204967
2002-08-06,0.0119573600109554
2002-08-07,0.00945499351861091
2002-08-08,0.0438193883418766
2002-08-09,-0.0105279167229958
2002-08-12,-0.025996960019128
2002-08-13,-0.0312743289590887
2002-08-14,-0.00755513401584165
2002-08-15,-0.0144994145519407
2002-08-16,0.0273823535943503
2002-08-19,-0.00997579006528022
2002-08-20,-0.0126053936820196
2002-08-21,0.0157367720821556
2002-08-22,0.0210588188339278
2002-08-23,-0.00219606059421572
2002-08-26,0.0306415712530494
2002-08-27,0.0274845455582087
2002-08-28,-0.00855212491550457
2002-08-29,-0.00187239238831789
2002-08-30,-0.00252159669405762
2002-09-02,0.00150928739830207
2002-09-03,-0.00617773226878589
2002-09-04,0.000732517979208924
2002-09-05,-0.0160078260482903
2002-09-06,0.00262447119512515
2002-09-09,0.0127863759915681
2002-09-10,0.00587429823360274
2002-09-11,0.0181870158864128
2002-09-12,-0.00390734674777728
2002-09-13,0.00336229199593303
2002-09-16,-0.0200292294983831
2002-09-17,-0.0191861417494812
2002-09-18,-0.00814538520956704
2002-09-19,-0.0127762128105914
2002-09-20,0.0167081824610279
2002-09-23,-0.0192960320983081
2002-09-24,-0.00544191019244475
2002-09-25,-0.00630301032346381
2002-09-26,0.000796930555255067
2002-09-27,-0.0385789179743094
2002-09-30,-0.010298769244607
2002-10-01,0.0365003029385034
2002-10-02,-0.00783650385979792
2002-10-03,0.0333205682429099
2002-10-04,0.00173898789479127
2002-10-07,-0.0290383513985579
2002-10-08,-0.000219822090654597
2002-10-09,-0.0104878191785641
2002-10-10,0.00976942961048182
2002-10-11,-0.00719200187776886
2002-10-14,-0.0368263373512669
2002-10-15,0.00247762087031229
2002-10-16,-0.00909021348228641
2002-10-17,0.0571921669163411
2002-10-18,0.0066723395552504
2002-10-21,0.0108183018676264
2002-10-22,0.01583484671208
2002-10-23,0.0520460150227178
2002-10-24,0.0104409794169306
2002-10-25,0.0190642054254547
2002-10-28,-0.0238345281037395
2002-10-29,-0.00568982913807266
2002-10-30,0.036525169437136
2002-10-31,0.0129670992274851
2002-11-01,-0.00710141356213179
2002-11-04,-0.0218852939849285
2002-11-05,-0.013527139957293
2002-11-06,-0.00623331852391286
2002-11-07,0.0108204226654073
2002-11-08,0.00406368884514095
2002-11-11,0.00290792027396707
2002-11-12,-0.0118357264573398
2002-11-13,0.00321159784512134
2002-11-14,0.01228226217483
2002-11-18,0.0145486974950307
2002-11-19,-0.0122090062504662
2002-11-20,0.00512916498376199
2002-11-21,0.0216860778516474
2002-11-22,-0.00193135997800039
2002-11-25,-0.00867269622495832
2002-11-26,-0.00882290205609159
2002-11-27,0.00414422286854565
2002-11-28,-0.00195802742537259
2002-11-29,0.0305635085892764
2002-12-02,0.0093447912259987
2002-12-03,-0.00290884978449481
2002-12-04,-0.00305222344910661
2002-12-05,-0.0108460688900007
2002-12-06,0.00892277741726158
2002-12-09,-0.0144307924166611
2002-12-10,0.00514728463940221
2002-12-11,0.0234595052211799
2002-12-12,0.0031719179530557
2002-12-13,-0.0077559269913699
2002-12-16,0.00761660782904811
2002-12-17,0.00579794622482383
2002-12-18,0.00372690337178409
2002-12-19,0.0185315426265405
2002-12-20,0.018954230628903
2002-12-23,-0.00586517206378897
2002-12-26,-0.00398577148045063
2002-12-27,-0.00644041051266257
2002-12-30,0.0119085218573563
2003-01-02,0.00985404714485303
2003-01-03,-0.0055456619324454
2003-01-06,0.0207582857024459
2003-01-07,-0.015481914085381
2003-01-08,-0.00225026876573933
2003-01-09,0.0169180312382841
2003-01-10,0.0138439744311749
2003-01-13,-0.00753612731244869
2003-01-14,0.00132999056601056
2003-01-15,-0.00351792094041721
2003-01-16,-0.000653445479227147
2003-01-17,-0.0208226645025214
2003-01-20,-0.0021806190830763
2003-01-21,-0.00766365213889336
2003-01-22,-0.026248097639581
2003-01-23,-0.00470712258744635
2003-01-24,-0.0221659102525418
2003-01-27,-0.0108571410578155
2003-01-28,-0.00141978983290412
2003-01-29,0.0272853340134212
2003-01-30,-0.00584029493179087
2003-01-31,0.0144836154100674
2003-02-03,0.0064676525067538
2003-02-04,-0.0132710086088828
2003-02-05,0.00527012080071128
2003-02-06,-0.00658624685635383
2003-02-07,-0.0127448212529512
2003-02-10,0.0111526967277252
2003-02-11,0.00169376693766946
2003-02-12,0.00180259561358057
2003-02-13,-0.0250236919856052
2003-02-14,-0.00586695636153405
2003-02-17,0.00742889825444855
2003-02-18,0.0161025335244789
2003-02-19,-0.0123357753090967
2003-02-20,-0.00541374199237086
2003-02-21,0.0109309065026184
2003-02-24,-0.0113910681955342
2003-02-25,-0.00854635635253709
2003-02-26,-0.0112720952307653
2003-02-27,0.00243904812254919
2003-02-28,0.0201249559159928
2003-03-05,-0.00526818252460431
2003-03-06,0.0206550435547846
2003-03-07,0.00575746783877835
2003-03-10,-0.0239137254658346
2003-03-11,0.00521559268098644
2003-03-12,0.0149482887976474
2003-03-13,0.0131966775937195
2003-03-14,0.00725275672480774
2003-03-17,0.00322740359048648
2003-03-18,0.0208740792191413
2003-03-19,-0.00624578491581763
2003-03-20,0.0131946800875642
2003-03-21,0.00819188694958903
2003-03-24,-0.0224269558545555
2003-03-25,0.0104137221764469
2003-03-26,-0.000699394354250789
2003-03-27,0.00216219435923406
2003-03-28,0.00792877181303785
2003-03-31,-0.00668703046313873
2003-04-01,0.0179372862841945
2003-04-02,0.0139295909768209
2003-04-03,0.0049494414982342
2003-04-04,0.00395779496733315
2003-04-07,-0.0015677555441537
2003-04-08,-0.0225654495103777
2003-04-09,0.00111284414924378
2003-04-10,-0.00388333085336996
2003-04-11,0.00132389811842444
2003-04-14,0.00387283980951719
2003-04-15,0.00933588195529032
2003-04-16,-0.00476910818831626
2003-04-17,0.0168965957348061
2003-04-22,0.00477509420399402
2003-04-23,0.0013996019793155
2003-04-24,-0.0159014106867459
2003-04-25,-0.0019214869485808
2003-04-28,0.0160393696241991
2003-04-29,0.0120420320609516
2003-04-30,-0.00235504805533096
2003-05-02,0.0173598899321079
2003-05-05,0.0134877636640698
2003-05-06,-0.0103202497380369
2003-05-07,0.0127329175420892
2003-05-08,-0.00755513204465015
2003-05-09,0.0191372333859132
2003-05-12,0.0066756213307635
2003-05-13,0.00785601407558141
2003-05-14,-0.00394779780271096
2003-05-15,-0.00847825565816353
2003-05-16,0.000660849756076604
2003-05-19,-0.0236164877823536
2003-05-20,0.0019549240164203
2003-05-21,0.0152795767381617
2003-05-22,0.00331913421411112
2003-05-23,-0.00271818191614318
2003-05-26,-0.0139358986480098
2003-05-27,0.0223950514469806
2003-05-28,0.00620828432173759
2003-05-29,-0.00277209688758237
2003-05-30,0.000283053884380485
2003-06-02,-0.00946894362681625
2003-06-03,0.00205904389213194
2003-06-04,0.0226190796374492
2003-06-05,-0.000694334858765944
2003-06-06,0.01041962753582
2003-06-09,-0.00902022583123871
2003-06-10,-0.0018372882781533
2003-06-11,-0.00104541636274111
2003-06-12,0.00935532850409648
2003-06-13,-0.00905707682062138
2003-06-16,0.00639895424009788
2003-06-17,0.000125698872638241
2003-06-18,-0.0133459714647054
2003-06-20,-0.0213472888624687
2003-06-23,-0.0107247838773008
2003-06-24,0.00644432688169679
2003-06-25,-0.00394914589506711
2003-06-26,0.00507494845755471
2003-06-27,-0.00290281684776388
2003-06-30,-0.00464111190236482
2003-07-01,0.0180781017856067
2003-07-02,0.00134625377960749
2003-07-03,-0.00589673058152581
2003-07-04,0.0126992112694343
2003-07-07,0.0123182773642305
2003-07-08,0.0101974855876417
2003-07-10,-0.00216516924362724
2003-07-11,-0.00905114762165271
2003-07-14,0.0129928445586686
2003-07-15,0.00383560357954902
2003-07-16,-0.00784450222477351
2003-07-17,0.00462086641899872
2003-07-18,0.0102520535379226
2003-07-21,-0.00199916422037755
2003-07-22,0.00778263420585342
2003-07-23,0.000874587712683793
2003-07-24,0.000366442103428999
2003-07-25,0.00382702071304518
2003-07-28,0.00044656983331462
2003-07-29,-0.000255068855837633
2003-07-30,-0.00448270319504228
2003-07-31,0.00941839187686125
2003-08-01,-0.024338041328462
2003-08-04,-0.0138075324695602
2003-08-05,0.00733817619538915
2003-08-06,-0.0071170741674045
2003-08-07,0.0229975121424859
2003-08-08,0.0169100315145014
2003-08-11,0.0023610565157298
2003-08-12,0.00515881248640084
2003-08-13,0.00170154926564059
2003-08-14,0.0156447491085809
2003-08-15,0.00204360852773598
2003-08-18,0.0126267551905742
2003-08-19,-0.00213104721220506
2003-08-20,0.017216733902989
2003-08-21,0.0107855171403248
2003-08-22,-0.00484565898823409
2003-08-25,-0.00824835820895522
2003-08-26,0.0148279781168131
2003-08-27,0.0201089561375619
2003-08-28,0.00263997078587403
2003-08-29,0.0117407159957685
2003-09-01,0.00971969045571805
2003-09-02,0.00302022871987703
2003-09-03,0.015861659882181
2003-09-04,0.0110987296634723
2003-09-05,0.00960148122024323
2003-09-08,0.000264171375175758
2003-09-09,-0.0263446809718066
2003-09-10,0.00928966771055882
2003-09-11,0.0126868207653404
2003-09-12,-4.6058388877565e-05
2003-09-15,-0.0145595079860152
2003-09-16,0.00152242234310595
2003-09-17,0.00627822422927853
2003-09-18,0.0149428105116466
2003-09-19,-0.003396734695654
2003-09-22,-0.0151703719230214
2003-09-23,-0.00778405941691601
2003-09-24,-0.0117956200465211
2003-09-25,-0.0137633970967306
2003-09-26,-0.00113945613323139
2003-09-29,0.0173087340133493
2003-09-30,-0.0051329258579883
2003-10-01,0.0361566827383194
2003-10-02,0.0197774056928986
2003-10-03,0.0134379004165942
2003-10-06,0.00759241140068879
2003-10-07,0.0046535383916918
2003-10-08,0.00804634493839714
2003-10-09,-0.00578423376025021
2003-10-10,-0.00547344689378744
2003-10-13,0.0230658791229549
2003-10-14,-0.00128639925154943
2003-10-15,-0.0106372488598545
2003-10-16,0.00122092516227075
2003-10-17,-0.00552686700263374
2003-10-20,0.0151253844950732
2003-10-21,0.000277333815414904
2003-10-22,-0.0130392903865783
2003-10-23,-0.0208213682256683
2003-10-24,0.00735509756501848
2003-10-27,7.17270826697127e-05
2003-10-28,0.013795925772013
2003-10-29,-0.0112319571862263
2003-10-30,0.00825134944601691
2003-10-31,-0.00348976030856833
2003-11-03,0.0202138889587052
2003-11-04,0.00280438107556018
2003-11-05,-0.0152417490853927
2003-11-06,0.00739476441532084
2003-11-07,0.0039085958152849
2003-11-10,-0.00930381711400778
2003-11-11,3.11241417519044e-05
2003-11-12,0.0188647926366721
2003-11-13,0.00131148075137268
2003-11-14,0.0119159961927386
2003-11-17,-0.0169771541007857
2003-11-18,0.0062318034610227
2003-11-19,-0.00087168191940719
2003-11-20,0.0113397176865838
2003-11-21,0.00354314004250962
2003-11-24,0.0140002925494078
2003-11-25,0.00994569685089178
2003-11-26,-0.00145378129885484
2003-11-27,0.0093310707805415
2003-11-28,0.013080955154339
2003-12-01,0.0165530298675068
2003-12-02,0.0022394981111304
2003-12-03,0.00418685485569821
2003-12-04,-0.00167637528329802
2003-12-05,0.0168688261615962
2003-12-08,0.00603890137383631
2003-12-09,0.0245112872964957
2003-12-10,-0.0104112963281205
2003-12-11,0.0112154672146568
2003-12-12,-0.00350799988551142
2003-12-15,-0.00885203582462528
2003-12-16,0.00113925334531149
2003-12-17,0.0184841111181467
2003-12-18,0.0197331258592943
2003-12-19,0.00680403643451775
2003-12-22,0.0215146969516087
2003-12-23,-0.0018156812530911
2003-12-26,0.00113177452743748
2003-12-29,0.011408339223094
2003-12-30,0.00625232514101657
2004-01-02,0.0162056659044847
2004-01-05,0.0472402490986562
2004-01-06,0.00774929345597824
2004-01-07,-0.0136961200537906
2004-01-08,0.00669439729956962
2004-01-09,0.0002001845451275
2004-01-12,0.00805268803417467
2004-01-13,-0.00411827116372574
2004-01-14,-0.0220424806824571
2004-01-15,-0.0184684677510547
2004-01-16,0.00528489254160002
2004-01-19,0.00940210671754296
2004-01-20,0.0131202957623284
2004-01-21,-0.0163533110680397
2004-01-22,-0.010203606804116
2004-01-23,0.0171386329297788
2004-01-26,0.0233526291630541
2004-01-27,-0.00147023093839367
2004-01-28,-0.0121893775384788
2004-01-29,-0.0539256012391899
2004-01-30,-0.0193936561715053
2004-02-02,-0.000611017028482949
2004-02-03,0.0216030354947155
2004-02-04,-0.0157050432509656
2004-02-05,-0.0223050215936997
2004-02-06,0.0271029656319291
2004-02-09,0.00483196891348999
2004-02-10,0.0115929915020535
2004-02-11,0.0366866988110132
2004-02-12,-0.00082745286959696
2004-02-13,-0.0177945576749342
2004-02-16,-0.015207531846121
2004-02-17,0.0160666911757401
2004-02-18,-0.00888584653497627
2004-02-19,-0.0378485400619627
2004-02-20,0.00867214044970702
2004-02-25,0.0121948739846078
2004-02-26,-0.00779090770603468
2004-02-27,0.0192657779787382
2004-03-01,0.0354213014460513
2004-03-02,-0.00596137336997458
2004-03-03,-0.00320039627017128
2004-03-04,-0.00719254995095254
2004-03-05,0.00888599983749091
2004-03-08,-0.00137882600053484
2004-03-09,-0.0115394169320055
2004-03-10,-0.0403960131068785
2004-03-11,-0.0308815701986045
2004-03-12,0.0348170621502633
2004-03-15,-0.0219878419968291
2004-03-16,0.00892039780292939
2004-03-17,0.021611478004444
2004-03-18,0.0168178048710741
2004-03-19,-0.00709030963445031
2004-03-22,-0.0206247573729467
2004-03-23,-0.0117620640261849
2004-03-24,-0.00832489826271969
2004-03-25,-0.00281388437556417
2004-03-26,0.0223465534919427
2004-03-29,0.00495668224108098
2004-03-30,0.0214758073124489
2004-03-31,0.00811612376715538
2004-04-01,0.0117512138697889
2004-04-02,0.0128181568329622
2004-04-05,-0.00153341971865364
2004-04-06,0.00105976495410368
2004-04-07,-0.0195230483778986
2004-04-08,0.00594584675477027
2004-04-12,0.00503606847880439
2004-04-13,-0.0110183238988563
2004-04-14,-0.0135072689852261
2004-04-15,-0.0165791558766223
2004-04-16,0.000206067157624528
2004-04-19,-0.00589028002472298
2004-04-20,-0.0237007240000407
2004-04-22,-0.00577148604020728
2004-04-23,0.0126022698436311
2004-04-26,-0.0134029028388921
2004-04-27,0.0052570635770105
2004-04-28,-0.0350508493479155
2004-04-29,-0.0316088113873348
2004-04-30,-0.0144190513487558
2004-05-03,0.00800373886240952
2004-05-04,0.0200531973803012
2004-05-05,0.00646098016988837
2004-05-06,-0.0386614667039661
2004-05-07,-0.0229467726167879
2004-05-10,-0.0439210693825589
2004-05-11,0.0510410176848808
2004-05-12,-0.00408544369390733
2004-05-13,0.0148663525988398
2004-05-14,-0.00622320352194591
2004-05-17,-0.0240921100846657
2004-05-18,0.0245169144180641
2004-05-19,0.01233353394133
2004-05-20,-0.0140315309307227
2004-05-21,-0.00318289161935172
2004-05-24,0.0241349962292099
2004-05-25,0.00690006360552456
2004-05-26,0.0120153938420871
2004-05-27,0.0267921499855098
2004-05-28,-0.00805841719225494
2004-05-31,-0.000295480246598475
2004-06-01,0.0098777955767035
2004-06-02,0.00243355157611764
2004-06-03,-0.0135980492341297
